initial_state_id,path
704,-r2.d2.f1.r2.-d2.f0.-r1.-d1.r2.-f0.-f0.r2.d2.-r2.-d0.f1.-f2.r1.f2.r0.r2.-d0
705,r1.f0.r0.r0.d2.f1.-d0.d1.-f0.-d0.f1.d2.f2.-d0.r2.d2.f1.-d2.r2.-f0.r2.f1.f0
706,f2.d2.-d1.r0.f1.r0.-r2.-d2.-r2.d0.-f0.-d2.r1.f0.d1.f1.d2.-f2.d1.r1.-f1.r0.f1.d1
707,d0.f1.-d1.-f2.-d1.r2.-r0.-f2.r2.d0.-r2.-f0.r0.-f0.r1.-d1.r0.-r1.-f0.r2.f0.-r1.-r1
708,-d2.-r2.f2.-r2.-f1.-d2.f0.-r0.-f0.-r2.-d0.r0.r1.-d2.r1.-d0.r1.d0.f1.r0.-d2.-r0.-f1.-f0
709,r1.d2.r2.d1.-r1.f0.r2.d2.r0.-f0.-r0.d2.-f2.d0.-f2.r1.-d1.r0.-f2.r2.f2.-d1.-f1
710,-f1.d1.r2.d1.d1.r2.-f2.-r0.-d0.d2.f0.-f2.d2.-f1.-r0.r1.d2.-f0.-r2.d0.r2.-f0
711,d2.r2.-r0.d2.-d1.f0.-r1.d1.-f2.-r2.-r2.d0.r2.f2.-r2.d1.-f0.-d1.d2.r1.-d1.-r1.-d0
712,r2.f0.d2.f1.d2.f0.-d0.r1.-d1.f2.-r2.-d2.-r1.d2.f2.d1.f0.-f1.-d1.f1.-d1.-d1
713,-d2.-r1.r2.-d0.-r0.r1.-f2.-r0.-d0.-f2.d0.d2.f0.r1.f2.d1.-f0.-f0.r1.f2.r1
714,r1.-d0.f0.-r0.d1.-f0.d1.r0.-d2.-r2.-d2.r2.-d0.r0.-f2.-d1.-f1.-d1.-d2.-f1.r1.f1
715,d1.-f0.-r2.-d0.-r0.-f2.-r2.r0.r1.f1.d0.f1.-d0.f0.-d0.d2.r0.d2.-f0.d0.-f0
716,-f0.f2.-r2.d0.-d1.-f0.-d0.r0.-f0.-d1.r1.-d0.f1.-f0.d2.r1.f2.-r1.-d2.f0.r1.-r0
717,-r1.-d0.f1.d1.d0.f0.-r0.d2.f0.r1.f2.-d2.f1.-d1.-f2.d0.-f0.d2.f0.-d0.-f0.-r1.r2
718,-d0.r2.-r1.-d1.f0.d2.-d1.r1.-f0.d0.d0.r0.-d0.r2.d1.f2.r2.-d2.-r2.-f1.-r1.-f0
719,r0.d2.r2.f1.-r2.-d2.f2.-r2.-d2.-d2.-d0.-r2.-r2.-f0.-r2.-r2.f2.-r0.-d2.r0.-f2.-f0.-f0
720,-d0.-r2.-f2.r2.f0.d1.f2.-r2.f2.d0.f0.-r0.-d1.f1.-r0.-d2.f0.d2.d1.-f0.-r1.f0
721,r0.-f2.d0.f2.-f1.-r2.-d1.d2.r2.-f1.-f2.d1.r1.-r0.f2.-d0.f2.r2.d0.-r0.-d0.f0.f0
722,-r0.-d2.-r1.f0.-d1.-r0.f0.f0.-d2.-f2.-r1.-d0.-r2.-d2.r2.f1.-r0.-r2.d2.-r0.-f1.-d0
723,r0.d2.-f0.-d1.r2.d0.f2.-r2.f0.d0.-f0.d0.r1.-d1.-r2.-d2.-d1.f0.-d0.-r0.d2
724,-r0.-d2.-r1.f2.d1.f1.d1.r0.-d0.-r2.r0.d2.r0.f2.d2.r2.-f0.d0.-f2.d1.-f1.-d2.f1.-f0
725,-r0.-f0.f1.d0.d1.-f0.r2.-r0.d0.-r2.-f0.-r2.r0.d2.r2.f2.-d2.-r0.-f0.d1.f0.d2.-d1
726,d2.-f2.-r0.d2.-f0.-r2.-f1.-r2.f2.-f0.d0.d0.-r0.-d1.f1.-d2.f1.d1.r1.f0.-f2.f0
727,f2.-d2.r0.-d0.r2.-r0.d0.-f1.f0.r1.-d1.-f1.-d0.f0.r2.d2.r1.f1.d0.r1.-d0.f1.f1
728,-r1.d2.f1.r2.d0.f1.-d1.r2.f1.-r1.-r1.-d0.f0.-r0.d2.-f2.-d1.r2.d1.-f0.r0.-f2
729,f2.-r0.f1.-d2.r2.-d0.d1.r2.f0.r2.d2.f2.r2.f1.r0.-d1.r1.d1.d0.-r0.d1.f1.f0
730,d0.-r0.r2.-f2.r1.d1.-r2.d0.r2.d2.-f2.-r1.d0.f1.d0.d0.f0.r0.f1.-r0.-f1.-r0
731,-d0.-f2.-f2.-r1.d2.f0.-d1.-r0.r2.f2.-d2.-f2.-r0.-d1.-r2.d1.-r2.r1.f2.r1.f2.-d2.-d0
732,f1.r0.d0.f2.-d2.d1.-f1.r2.f0.-r2.d0.-f1.-r2.-r2.-r1.-f0.-f0.r1.f2.-d2.f2.d0
733,-r1.-d1.d2.-r2.-f2.d0.-r2.f0.r1.-d0.-f1.r1.f2.r0.f0.-d0.f2.f1.-r2.f1.r0.-f1.-d0
734,d2.f0.-r2.-d2.-f0.r0.f2.d0.r0.r0.-f0.r2.-r0.-f2.r0.r0.-f2.-d2.f2.-r0.r1.d1
735,-d2.-r0.-f2.d1.f1.-d2.f2.d1.-r1.f1.r1.-f2.-d2.f0.d2.d2.-f0.-f1.-d1.-r2.-d0.-r2.r1
736,f2.r1.-d2.-r1.-d2.-r1.-f0.-r2.-r2.d0.r1.r2.f1.f1.r1.f0.-d0.f0.r1.d1.d1.-r1
737,d2.-r2.f2.-r1.-d2.-f1.-d2.-r1.d2.r2.-d0.-f0.d0.-d2.-r2.d0.r0.d2.d1.-r0.f1.-r2.-f1.r0.-f0
738,f2.f2.r1.-r0.-d0.f1.-r1.d2.-r2.f2.-r0.-d0.-d0.r2.-f2.r1.-d2.r0.d2.f1.-f2.r1
739,-d0.-d0.-r2.d2.-d0.f2.-f0.r0.f2.r1.f2.-d2.-d1.f0.r0.-f0.r0.-r1.-d1.-r0.d2.f1.f2
740,-r2.d1.-f2.-d1.-f0.f2.-r2.-d1.r0.d1.-f2.d0.-r0.f1.d2.-d0.-f0.f2.-r1.-r2.d0.-d2.-f2.d1
741,-d0.-r2.f0.-d1.-r2.f2.-r0.f2.-r1.d2.r1.d1.-r2.f1.-d2.-d0.-f1.-r0.-d2.-f1.-f2
742,f2.-r1.-d0.-f2.-r0.f2.-r0.-d1.r1.-f0.r2.f0.-d1.-d1.r0.d1.f0.d1.-f0.d1.-f0.r0
743,-r2.-f1.d0.-r0.d0.d0.-r1.f2.-r1.-d2.-d2.-r1.r2.f0.-d1.f2.d0.-f2.-d0.-f0.-r2.d2.-d0
744,f2.r0.f1.d2.r0.d2.f1.-r2.-f0.d0.-f1.r0.f2.-r0.d0.-f1.-f2.f0.r2.r0.-d0.-f0.r2.f0
745,f2.-d0.f1.-d0.r0.-d0.-r2.f0.-d2.-f0.-r1.d2.r0.-d1.f1.-d0.d1.-r1.f2.-r0.-f2
746,r1.-f2.r2.-d1.-r0.f2.d1.-r2.-f2.r2.-f1.-r1.r2.-d2.-f0.-r0.-f1.r2.f0.f1.d0.f1
747,f0.r0.-f1.r1.d2.-r2.d1.-f1.-r2.-d2.-f0.r1.-d0.-r0.-d2.f1.-f0.d2.-f0.-d2.f0.-f1.-d1
748,-r0.-d0.-r2.r0.-d1.f2.-d1.f2.r1.-d0.f0.-r0.-d2.r0.-d2.-d2.r1.f0.d0.r1.-d0.-f0.d0.-d1
749,f2.-d2.-f1.d0.-f0.d1.r1.f0.-r0.d2.d2.f2.-d0.-r1.-d0.-f1.r1.d0.-f0.-r2.-r1.-d2.d1
750,-d1.f2.-r1.f1.r0.-f0.-d1.d0.-f1.-f0.-r0.-f0.-r1.-d2.-d1.r1.-d2.-r1.r2.-f1.-r0.-f0
751,f1.-d2.-f0.r2.-d0.r0.-d1.f0.f0.-d2.f2.r1.-f0.-r0.-d2.r0.d2.-f1.r2.d2.-r1.-d2.f1
752,d0.-f2.-d0.-r2.-f0.-d1.-r0.-d0.-f2.-r0.d1.r0.r0.-d1.f0.d1.r1.-d1.-f1.-d0.-f0.d0
753,r2.d2.r2.r2.d0.-r1.f2.d2.r1.f1.d0.d0.d1.-d2.-r1.f2.-d2.r2.-f2.r2.-d2.r0.-r2
754,d2.f1.-d0.d1.-r2.f1.d2.-f2.-r0.-d2.-d2.-f1.f0.r0.d0.d2.f1.-d2.-r2.-f0.r2.-d0
755,-r2.f2.-d2.-r1.f1.-d1.-r0.-d2.f1.f1.d0.f2.-r0.-f0.-r1.-f0.d1.-f0.d2.f2.-d2
756,r2.-d2.r2.-f2.r2.f0.r0.-f2.d2.-f2.r0.f0.-r0.-f2.-r0.-f0.r1.f2.r2.d0.d2.r2
757,r1.-r0.-f0.r0.f0.d0.-r0.r1.f2.-d2.r2.-f0.d0.f0.f0.-d1.r0.-f1.d2.f1.-d2.d1.-r1
758,d0.-r0.f0.d0.-r0.f1.r1.-d2.f0.r2.f2.-d1.-r2.-d0.-f0.d0.r1.d1.r0.d1.-f1.-d0
759,r0.-f0.-d2.r0.f1.r0.-f1.-r2.f0.-d2.d0.r0.d0.-r1.d1.-d0.r1.-f0.r2.f0.d0.r0.-f2
760,d2.-r1.f0.d0.-f2.r0.f0.-d2.-r2.r0.-f2.r2.-f0.-d2.-f2.-r2.f2.-d1.-f1.d2.f1.d1.-f2.f0
761,d0.-f2.-d0.-f0.-d2.-f0.d1.r1.-f2.-f2.-d2.r0.-f2.-d2.-d1.-d2.-f2.-d1.f2.-d1.r2.f0.r1
762,-r1.r2.-d0.-r2.-d0.f2.-d2.-f1.r0.f0.-r1.-r2.d1.-f2.-r0.-f0.r2.-d0.-f0.-r2.f0.d0
763,-f0.r1.f1.-r1.f1.r0.-f2.-d2.r1.-d2.r1.d2.f2.-r2.d2.-f2.-r0.f0.r0.f2.-d2.r2.d2
764,d1.-r2.-f2.d2.-f1.f0.-d0.r2.-d2.-r0.-d2.-f0.r0.d0.r2.d2.-f2.-d2.f2.-d2.-r2.f0.r0.r2
765,-d0.f0.d0.f0.-d2.d1.-f2.-r0.d0.-d1.f1.r0.-f2.r0.-f0.d1.r2.-r0.f1.r2.f1.r2.r2
766,r2.d2.-f1.r2.-d2.f2.-d2.-f2.r2.r2.-d0.-r1.-r0.d2.-r1.d2.-r1.d2.-r1.d1.-f0.d2
767,-f0.r0.f1.-d1.f1.-d0.-f2.d0.r1.f2.-d0.r2.r2.f1.-r2.f2.-d0.f2.-r2.-d0.f0.-d0.-f0
768,d2.-f2.d2.-f0.r0.-r2.d1.f0.r0.d0.f0.-d0.-f1.d0.r1.f1.r0.d1.-f0.-f1.-d1.-d1
769,-f0.-r2.d0.-f1.r0.-f2.r1.d1.-r2.d0.-d2.-f1.d1.-d2.-f1.-d0.f2.d0.r2.f0.d1.d0.-r1
770,-d1.-f2.-f2.d2.-r0.-f0.d0.-f2.-r2.-f0.f1.f1.-d0.-f1.r1.-d2.r2.-r1.d0.r1.-r0.-f2
771,-r0.-d2.-r1.-r0.-f2.r1.-f2.-r0.d2.f1.d2.-r2.f0.d2.-r1.f0.-d2.-f0.-r0.f0.-r1.f2.-f0
772,-r2.-d1.f1.r0.-f2.d2.r0.-d2.f1.-r1.d1.-f2.-d1.-f0.-d0.-f1.d1.-r2.-f1.-d2.r2.f1
773,d2.f0.-f2.d2.r1.-f2.d0.r1.f1.d0.-r2.f1.-r0.-f2.-r2.f2.r2.f2.-r1.-d1.-d1.r1.d2
774,-d2.-f1.-d1.-r1.-f2.d0.-f1.d0.r0.-d0.-f0.-d0.r0.-d1.-r2.-f2.r0.-d2.-r2.-f2.r2.d2.r2.d1
775,f0.-r2.-d1.-f2.d2.r1.f1.-d1.r0.f2.d0.r2.f2.-f1.r2.f0.-r2.f1.f1.-d0.f1.d0.r0
776,-r1.-f1.r2.-f0.-r1.r0.f2.r2.-d2.-r0.-f2.-f2.d2.-r0.f1.r0.f0.r0.d0.-r0.f1.-d2
777,d0.r1.-f2.r1.d0.r2.-f1.r2.-d1.-r0.r1.-d2.-r1.-d2.-r2.-d2.f0.-r2.d2.r2.-f0.-d2.d1
778,d2.f0.r2.-d2.-r0.-f1.f0.d0.f2.-f0.r0.f0.-r2.-r2.d0.-f0.d2.-f1.d1.-r0.-d2.-f0.-d1.f0
779,f2.r0.f1.-r0.r2.-f2.-d2.r2.-r0.-d1.-f2.d0.f2.-d1.f0.-d0.-d2.-f1.-d1.-d0.d2.-f0.-d1
780,d1.r0.-f0.d1.-d2.-f0.f1.r2.d1.-r2.-d0.-r0.-d2.-f0.-d1.r0.d2.-r1.-f1.r1.-f0.-r1
781,-f2.-d0.-r0.-f1.d1.r2.d2.-d1.-r2.-f0.r1.d0.-f0.-d0.-f1.r1.d0.f0.-r2.d1.-d0
782,-d2.-f0.r0.r0.f2.-d0.f2.-d0.-f0.-r2.-d0.r0.-r1.-d2.-f1.-r0.f1.-r0.-f2.r0.f2.r1
783,r0.-d0.-f2.r0.-f0.-r0.r2.d2.-r2.r0.-f2.d0.-r0.d0.-r1.-d2.f1.-r2.-d1.r2.d1.-f1.-d1
784,-d0.-r2.-f0.d2.-r0.-d1.-f2.d0.-r1.-d1.-r0.f2.r2.f2.r2.-d2.-f2.r2.-d1.d0.-r1.d1
785,r0.d0.-r1.d1.-r2.-d2.f2.d1.-r2.-f1.-f0.r0.f0.-r2.-r2.-d0.-r2.-d0.-f2.d0.r2.r2.d2
786,f1.d0.r2.f0.d2.r0.d2.-d1.-r0.-d2.f0.-d1.-f0.r0.-d0.r0.f0.f1.-d1.-r0.-d2.r0
787,-d0.f2.-d2.f1.r2.f2.-d0.r2.d0.-r0.-r0.-d0.f1.-d0.f2.-d2.f0.r0.r0.r2.f0.-r2.f0
788,f0.r0.f0.-d0.-f0.d2.-r2.-f2.-r1.-f2.f1.r1.d2.d1.-f0.r2.-f1.-f2.-d0.-f1.r0.d0
789,-f0.d1.-r0.-f1.d0.r2.r2.d0.-r2.-f1.d2.r0.-r1.-d2.-f1.-f1.-r0.-d1.-r1.f2.r1.-d0.-f2
790,d2.-d0.-r0.d0.-r2.r0.d1.-f2.-r0.d2.d1.f0.-d2.-r2.d1.-f2.d2.-r1.f2.-d1.-r0.-f0
791,-f0.d2.-f2.d2.r2.-d0.-f0.-r0.f2.d1.f2.d2.r2.-f1.-d2.-r2.d0.-f2.r2.d2.f0.r1.-d1
792,-f1.r0.-d2.r1.-r2.d1.r0.d1.-r1.d2.-r0.-r0.-f1.r2.-d1.f2.d2.-f2.-r2.-d0.r2.d1
793,f0.-r0.r2.d2.-f1.r0.f2.r2.-d0.-r2.f0.r0.-r1.d1.d1.-f0.-d0.f0.r0.d0.f0.r0.-f0
794,-f2.r0.-d2.-f0.r0.-f2.-r2.f1.d2.f2.-r2.-d0.d2.f2.r1.d0.-r2.f0.f2.d1.d2.-d0
795,-d0.f1.r1.-f0.d1.r0.-d0.f0.d0.-d1.-r1.-d1.d0.f2.-d0.r1.-f0.d0.-f2.-f1.d2.f0.r2
796,d2.-r1.r2.f0.-f1.-d0.-f0.r0.f2.-f0.r0.d0.-r2.f1.-f0.-r2.f0.r2.-d1.-r2.f1.-d0
797,-r2.d2.r1.d0.-f2.-r2.-d2.d0.r0.-f1.d2.f1.-r0.d0.-f0.d2.f0.d0.f1.r1.f0.r0.-f0
798,f1.r2.d1.r1.f2.-r2.-r2.f2.r1.d2.f0.f2.-d0.-d0.f1.d1.d1.f2.-r0.f2.-r2.f2
799,r2.d2.f2.-r2.-d2.-f1.-d0.r0.d2.-r2.d1.-r2.d2.f1.d0.-f1.-d2.-r1.-r1.f1.r2
800,f0.-d1.-r1.-f2.r1.-d2.-r1.f1.r2.-d1.-f1.r2.-d2.-r2.d0.f0.d2.r0.-d0.-d2.-r2.d2
801,-f2.-r0.-d1.-f2.f0.-d0.-r2.-f0.d2.f2.r2.r0.f0.-d2.f1.d2.-r2.-r2.-d1.-f0.-d2.-d0.-f1
802,-d0.r2.-r1.d1.-f2.r1.f1.-f2.-r1.-r1.-d0.-f0.-f0.d2.-f2.d2.r2.-d2.f2.r2.d2.-r2.d0.d1
803,d0.f1.r1.f2.d0.-d2.-r1.f2.r2.r2.-f1.d0.-d2.-d2.r2.-d2.-f0.-d0.f0.d2.-r2.d2.-r0
804,f2.-d2.-r0.-d2.f2.-f0.-r0.d1.-f2.-r2.-d1.f0.r2.d0.-f0.-r0.f1.-r2.d0.d0.-f1.r0
805,-d0.-f2.-r2.-f2.d0.d0.-r2.f2.-r2.d1.-r2.r0.d1.-r1.f0.r1.f2.-d0.d1.-f0.-f0
806,-f0.r2.f0.-r0.-r0.d2.f0.r2.-f0.d0.d0.f1.-f0.r1.f1.-r1.r2.-d1.-r2.r1.-d0.r2
807,-d1.d2.-f0.r1.-r0.f2.-d2.r2.-f2.d0.f1.-r2.-d0.f0.-d2.f2.d2.r0.-r1.d1.r1.f0.-d1
808,-r1.d0.f1.-r1.-d2.f1.-r2.-d0.-f0.-d1.r0.-f0.-d0.f1.-d0.r1.r1.f1.r1.-f1.f2.-r1
809,-f0.r0.-d0.d1.-r2.-d1.-f1.-r2.-f2.-r0.-f0.d1.-r2.f0.d0.-r0.f1.-d0.-f1.-f2.-r2.r0.d1
810,-f1.-r0.f1.r0.f2.-d0.r0.-f1.f2.r0.-f2.-r0.-d0.r2.f0.d0.r2.f2.d1.-r2.-d0.-f0.-r0.-d0
811,-r0.-f0.d2.f2.f2.-r1.-d2.-r0.-f2.f0.d1.d1.r0.-d0.-f2.r0.f0.-f2.-r1.f2.-d1
812,d0.f1.r2.f1.r2.-d2.-f1.r2.-r1.d2.-d0.f2.-r1.r0.d0.-f0.d0.f0.-f1.-r0.-r0.-f1
813,d1.-r2.-d0.r0.f1.d1.f2.d1.f2.-r1.-d2.r0.d2.-f0.-d2.r0.d2.-f0.-r1.-d2.-r0.-d2.r0
814,d2.f2.d1.f0.-r0.f0.f0.-d1.-r0.r1.-f1.-d1.r1.-d0.f1.-r2.d2.r2.d1.-r0.-f1.-r2.-f1.r2
815,-r1.-f0.-r2.-d0.-r0.f2.-r1.f0.-d0.-r1.-d1.f2.-r0.d1.f2.r2.f1.r2.-f1.-r1.d1.r1.-d1
816,-r2.-f2.d0.-d2.-r2.d2.f0.-d1.-r2.r1.-f1.d1.-d2.r1.f1.f2.r2.-f0.-d0.f2.d2.f1
817,-r0.-d0.-f0.r2.d2.-r1.f1.-d2.-f0.-f0.-d0.f0.r1.f2.r0.-f2.-d1.-d2.f1.-f0.r2
818,r0.-d0.f0.-r2.-r2.f0.-f1.-r1.f1.-r2.d0.-f0.-f0.d1.f1.d0.f0.-d0.r2.f1.d0.-r2
819,f2.-d2.f2.-r2.-d1.r1.-d2.-f2.f0.-d1.r2.d0.d0.d1.-d2.r0.f0.r0.-f0.d2.-f2.-f2.-d1
820,-f1.r1.-f2.-d2.-r2.-d0.r0.-d2.d0.f1.-d2.-r0.r1.f1.-r1.d0.r1.d2.-r2.-f0.f1.-d2
821,-r2.f0.-r2.d2.f0.d0.-r0.-r0.-f2.-r0.-r0.-r1.f1.d1.r2.-f2.-d1.r2.-f1.-r0.d2.f2.f0
822,f0.-d2.-r2.-d2.-r0.f2.d1.-d0.f2.-r2.-f0.d0.d0.f1.d1.-f0.-d1.-f0.r0.-f1.r0.f0
823,r0.d1.-r2.-f2.-r0.-d2.r0.-f0.-d2.d0.d1.-f2.d1.f0.-r1.d1.-r2.-f0.-r1.-f2.d1.f2.f0
824,-r2.-f1.-f1.d2.-r0.-d2.-r0.d0.-r2.d0.r0.-d0.r0.f2.r0.f0.d1.-r0.f1.r2.d2.r2
825,d0.-f0.r2.d0.f2.-r2.-f2.d2.-r1.f0.-r1.d1.f1.f2.d0.-r2.f2.-d2.-f2.d1.d0.f2.d1
826,-r2.-d1.-r0.r2.f2.-r2.-f2.d1.f2.d1.f0.-d0.-f1.r2.f1.-d2.-r0.f0.-r1.r0.-f0.d0
827,-r0.-f2.-r2.f2.d0.-f1.-d0.f1.-d2.r0.f1.d0.-f0.r2.-d0.-r2.-r2.f1.-r1.-f1.d1.r0.r2
828,-r1.d1.-d0.f0.-r2.-d0.-r2.f2.r2.-d1.-f0.-d0.d2.r0.f2.-d2.-r2.d0.-f1.-f0.d2.r2
829,f2.-d0.-r2.f1.-d2.-r1.-d1.-f2.-d0.-r0.f1.d1.r0.d2.-f0.-r0.f2.-r2.d1.r0.-d1.r2.-d0
830,r0.-f1.d1.f2.r1.d1.r2.-d1.r2.-d2.-f0.r2.-d0.-r2.-f2.d1.d0.f2.-r0.d2.-f2.-r1
831,-d0.r1.r1.-d1.r2.-r0.-f1.-d0.r2.-r0.f2.r1.r1.f1.-r0.r2.d2.r2.d1.f2.r2.-d0.r2
832,-r2.-f1.d2.-r1.-d0.r2.f1.r1.-d2.f1.-d1.-f2.d0.f1.r2.-f1.-r2.-f0.d0.f1.-r1.r2
833,-f0.r0.f2.r0.d0.-f1.-d1.-r0.r2.-d2.-f1.r0.-r2.-d0.r1.-f0.-d0.-f2.d0.-r2.-d2.-d1.r0
834,f1.r0.f2.-f1.-f0.r1.d1.-d2.-r2.-f2.r0.d0.-r0.-f2.d1.r1.-f1.-r0.-d1.-f2.-d2.r1
835,-d0.r2.-f2.d2.-f2.-d0.d2.f0.-f2.r1.r2.f2.-d1.f0.f0.-d1.r1.-d2.-f1.r0.d1.-r0.d2
836,f0.r1.-f1.r0.-f1.d2.-f0.-d1.-f0.d2.r0.-d0.-r0.-d2.f2.d2.r1.-r0.d0.-r2.-f1.-f2.r2.-d0
837,-d1.f2.-d0.r2.f2.r1.r1.-f2.-d1.r0.-d0.-r2.d2.d0.-r2.d0.d0.-r2.-d0.-d0.-r2.d2.-r0
838,f1.r2.d1.r1.r1.r2.f0.d0.r1.-f1.d0.f0.-d2.r0.f0.d2.f2.-d1.f0.-f2.-d0.f2
839,-d1.r1.f1.r0.d0.r2.-f2.-f2.-r0.d2.-r1.-d1.d2.-r0.-d2.-r1.-f2.r2.r0.-f0.d1
840,-d0.-r2.-f1.-r1.-f0.r0.-f2.d2.r1.r0.-d1.-r0.d0.f1.d2.-r2.r0.d2.-f2.-d2.r2.-f1
841,-f0.r0.-f2.f1.r0.d2.-f2.r1.-f1.-r0.f0.-f2.d2.-f1.d0.d0.-d2.-r1.-d0.f2.-r0.d2.f1
842,-r1.-d1.-f0.f1.-d0.r2.f2.r1.d1.r1.d1.-f0.-r0.f1.-r0.-r0.-f0.d1.-r2.-d1.r0.f1
843,d0.-f0.d1.f2.-r2.d1.-f2.r2.-f0.r1.d0.f2.-d2.-f1.r0.-d1.-r0.-d0.f2.-f0.f2.-r0.d2
844,-f2.d1.-r1.-f0.-d0.-d0.-f2.-r2.r0.-d2.f0.d2.-r0.-d2.f1.-d0.r1.-d0.r2.d2.r2.d0
845,f0.r1.d0.f2.r2.f1.r0.r0.-d0.-r2.-r2.-f0.-d1.r2.d0.d0.-f0.-d0.-r0.f2.r0.-f2.-r2
846,-d0.-f0.-r0.-f1.r2.d2.r0.r0.-d2.f1.r1.-r0.f0.d1.d1.r2.-f2.d1.f0.f0.-r1.-f0
847,-f0.-r0.-f2.r2.-d1.-f1.r1.-d0.-r0.-f1.f2.d0.-f0.d2.-r2.-d0.f2.r2.-r0.d2.f1.d0.-f1
848,-r1.f1.d2.f1.-r2.-d0.-f0.-d0.f2.r2.f1.f1.-r0.-f1.-d1.r2.-d0.-r1.-d1.f0.d1.f2
849,r2.-f2.-r2.f0.-r1.d2.-f2.d2.r2.f1.d2.-f2.-r2.-d1.-f0.d0.-d2.-r1.-d0.-f1.d2.-r1.-r2
850,f1.-r2.-f2.-r0.-d1.-r0.r1.f2.d1.f2.-r1.f0.d1.-r1.r2.-r1.f1.f2.-r2.-f0.r2.-d1
851,f0.-r2.r1.-f0.-r0.-f0.r0.-f2.-d1.f0.-f2.-d2.d1.f2.r2.-f0.d1.r1.-d1.-f1.-f2.d1.r0
852,f0.-r1.d2.f0.-d0.r2.-f1.-d0.-f0.d0.-f2.r2.d2.r1.-d2.f1.r1.f2.-d2.-r0.-f2.-r1
853,d2.r0.-d2.d1.-f0.-d1.f2.-r2.r0.-f0.r2.f1.-r1.-d0.r1.-f1.-r2.-f0.-r0.f1.r0.-d1.-d0
854,-r1.-f2.-r1.d0.f0.-r2.-d0.-r2.-d0.-r2.-f2.-r0.d0.-r2.f0.f0.-r0.f0.-r1.d2.-f0.r0.d2.-r0
855,r0.-r1.-d2.r1.-r2.-d2.-r1.-d1.-r1.d2.-f2.r0.-d0.r0.-f2.-d0.-r2.d2.f2.d0.f2.-d2.f2
856,-d0.d2.-r0.f0.r1.-f1.d2.-f0.-f0.r2.d1.f2.d1.r1.r2.-f1.d0.f1.-d2.-d0.f1.-d1.-f0.-r1
857,r2.-d2.r2.-d1.-f0.-d0.-f1.r0.d2.-r0.-d0.f0.-d2.r2.d2.-f2.r0.-f0.-r0.-r2.-d2.f0.-d1
858,r0.d2.-f2.r1.d2.r1.-r2.d0.-r2.-f0.-d1.f2.-r2.-f2.r1.-f0.-d2.f0.d0.r0.-r2.r1
859,d2.r0.-d0.f2.r0.-f1.r1.-d1.-f0.d0.r1.-d2.f2.-r0.d0.d0.r2.-f2.r1.f2.r0.-f0.-d0
860,f0.r1.-f0.-d0.-f0.f1.d1.r1.f0.-d2.f2.-r0.-d2.-f2.-r2.-r2.-d2.r2.f2.d2.d0.-r0
861,-r0.-f1.d0.f2.-r1.d0.r0.f2.r0.f2.r0.f0.d1.f1.-d1.f2.d1.-f2.-r2.-r1.d1.f2.-r0
862,-f0.-r2.-r2.-f1.-r1.d2.-r0.f2.-d1.d0.r1.-r2.-f0.-d2.f1.d2.-r0.f0.r1.f0.r2.f0
863,-r0.-f2.-d0.r2.-f2.r0.f0.-d0.f0.r1.d0.-f1.-r1.-d2.f0.-d1.-f0.d2.-r2.d2.f1.-f2.r2
864,-d0.r2.f1.-r0.f2.d2.-f0.-d0.r2.-d0.r0.d2.-f2.d2.-f1.-d2.-r1.d0.r2.r1.f2.r1.f1.-f0
865,r1.-d1.-r0.d0.r2.-r1.d2.f0.r0.-f2.f0.-r0.f0.-d2.-f1.-f2.r1.-r2.d0.f2.d0.d0.-f1
866,-f1.d0.r0.f0.r0.-f1.-d1.-f0.-r2.d1.-r1.d1.-r0.-d1.-d0.-f2.r1.-f2.d0.-f2.-d2.-f0
867,r1.-r0.d0.d0.-f2.-d0.-d1.f1.-r2.f0.-d0.-r2.d2.-r1.-d0.r0.-f1.-d0.f0.-d2.-d1.-r2.r1
868,-d0.-r0.f0.d1.-r1.f0.-d1.-r2.-f1.r1.d1.f0.r2.-d2.-r2.d0.f1.-d0.-f0.r2.f1.f0
869,-d0.-r1.d1.r0.-r1.d2.-f2.r0.-r1.-f1.-r1.f0.d0.r2.-d0.-f1.d0.-r1.f1.-f2.r1.r0.-d1
870,-d0.-f1.-d2.r2.d2.r1.d2.-d1.-f2.-d0.-r2.d0.-r0.-f2.-d0.r2.f0.d0.f2.d0.r0.-d0.-r0.d1
871,-f2.f1.r2.-f0.r2.-d2.-f1.r0.d1.-r0.d2.f0.-r2.-f0.-r2.-d2.f2.-f0.d2.r2.f0.-r2.f0
872,-d1.-d1.f0.-f2.d1.-f2.r2.d2.-f2.-d0.-f0.-r0.-d1.r0.-f0.-r2.f0.r2.-d1.r0.d1.-r0.-d0.-r2
873,d2.f0.-f2.-d2.-r0.-d1.-f2.-d2.-f2.r0.-f0.r2.-f0.d2.r2.f0.-r1.f0.-d0.-f0.d0.-r0.-f2
874,r2.r2.d0.-f1.r1.r1.d2.-r0.f2.-f0.-r2.-f2.-d0.-r1.r2.f2.-r1.r2.f2.r1.f2.f2
875,-r1.-d0.-r0.-f1.-d0.-f1.r0.f0.r0.f1.r1.f1.r0.-d0.f2.d0.f0.d1.r2.-f1.-r2.-f1.d2
